c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Price X Owners,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
1,2754,Boyar,12/14/2016,$0.99,N/A (N/A),"$1,220.67","1,233","±1,206",308,±603,0:16:00,0:08:00
1,2918,Root Of Evil: The Tailor,12/8/2016,$6.99,N/A (N/A),"$8,618.67","1,233","±1,206",616,±852,1:35:00,1:35:00
1,2955,Gladius,12/21/2016,$9.99,N/A (N/A),"$12,317.67","1,233","±1,206",925,"±1,044",0:17:00,0:12:00
1,2993,Minigame Party VR,4/5/2016,$4.99,N/A (N/A),"$6,152.67","1,233","±1,206",925,"±1,044",0:07:00,0:09:00
1,3094,MetaTron,12/19/2016,$16.99,N/A (N/A),"$20,948.67","1,233","±1,206",925,"±1,044",3:23:00,2:16:00
1,3101,iOMoon,4/27/2016,$12.99,N/A (N/A),"$16,016.67","1,233","±1,206",925,"±1,044",0:19:00,0:11:00
1,3191,Action Legion,4/19/2016,$5.99,N/A (N/A),"$7,385.67","1,233","±1,206",308,±603,3:21:00,1:40:00
1,687,Rogue Continuum,10/4/2016,$9.99,N/A (N/A),"$11,708.28","1,172","±1,622","1,172","±1,622",3:22:00,4:59:00
1,1060,SoulHunt,12/23/2016,$8.99,N/A (N/A),"$10,536.28","1,172","±1,622",586,"±1,147",8:35:00,8:35:00
1,1087,Space Junk Patrol,12/1/2016,$5.99,N/A (N/A),"$7,020.28","1,172","±1,622",586,"±1,147",0:07:00,0:07:00
1,1120,Lithium: Inmate 39,10/25/2016,$9.99,N/A (N/A),"$11,708.28","1,172","±1,622",0,±0,0:00:00,0:00:00
1,1134,Killing Zombies,10/27/2016,$4.99,N/A (N/A),"$5,848.28","1,172","±1,622",0,±0,0:00:00,0:00:00
1,1157,ALONE? - VR,10/7/2016,$7.49,N/A (N/A),"$8,778.28","1,172","±1,622","1,172","±1,622",0:56:00,1:04:00
1,1176,Pen Island VR,10/14/2016,$7.99,N/A (N/A),"$9,364.28","1,172","±1,622","1,172","±1,622",0:03:00,0:03:00
1,1180,JOLT: Super Robot Racer,11/15/2016,$4.99,N/A (N/A),"$5,848.28","1,172","±1,622",0,±0,0:00:00,0:00:00
1,1631,Diorama Battle of NINJA,9/19/2016,$6.99,N/A (N/A),"$8,192.28","1,172","±1,622","1,172","±1,622",1:34:00,1:58:00
1,1636,Flat Heroes,9/8/2016,$14.99,N/A (N/A),"$17,568.28","1,172","±1,622",586,"±1,147",2:45:00,2:45:00
1,1664,Worldy Cup,8/10/2016,$4.99,N/A (N/A),"$5,848.28","1,172","±1,622","1,172","±1,622",0:03:00,0:04:00
1,1740,Candy Kingdom,9/20/2016,$9.99,N/A (N/A),"$11,708.28","1,172","±1,622","1,172","±1,622",0:10:00,0:11:00
1,1781,RollerGirls From Beyond,9/8/2016,$14.99,N/A (N/A),"$17,568.28","1,172","±1,622",0,±0,0:00:00,0:00:00
1,2090,Rocket Ski Racing,10/13/2016,$2.99,N/A (N/A),"$3,504.28","1,172","±1,622","1,172","±1,622",0:06:00,0:10:00
1,2161,Ke-Tsu-No-Ana,5/25/2016,$5.99,N/A (N/A),"$7,020.28","1,172","±1,622","1,172","±1,622",1:51:00,3:31:00
1,2178,The HinterLands,5/27/2016,$2.99,N/A (N/A),"$3,504.28","1,172","±1,622",0,±0,0:00:00,0:00:00
1,2195,The Caretaker,10/10/2016,$7.99,N/A (N/A),"$9,364.28","1,172","±1,622",586,"±1,147",0:21:00,0:21:00
1,2274,Holodaze,5/19/2016,$2.99,N/A (N/A),"$3,504.28","1,172","±1,622","1,172","±1,622",0:04:00,0:05:00
1,2714,DWVR,12/15/2016,$9.99,N/A (N/A),"$11,708.28","1,172","±1,622","1,172","±1,622",0:12:00,0:13:00
1,2756,DeathMetal,11/18/2016,$2.99,N/A (N/A),"$3,504.28","1,172","±1,622","1,172","±1,622",0:03:00,0:04:00
1,2782,Tross,2/25/2016,$1.99,N/A (N/A),"$2,332.28","1,172","±1,622","1,172","±1,622",0:16:00,0:21:00
1,2837,Hush Hush - Unlimited Survival Horror,3/25/2016,$9.99,N/A (N/A),"$11,708.28","1,172","±1,622",0,±0,0:00:00,0:00:00
1,2928,World's Fastest Pizza,3/15/2016,$2.99,N/A (N/A),"$3,504.28","1,172","±1,622",0,±0,0:00:00,0:00:00
1,3025,I Hate Santa,12/2/2016,$2.99,N/A (N/A),"$3,504.28","1,172","±1,622",586,"±1,147",0:03:00,0:03:00
1,3066,Zombie Parking,4/14/2016,$0.99,N/A (N/A),"$1,160.28","1,172","±1,622",586,"±1,147",0:29:00,0:29:00
1,3100,FIRMA,11/18/2016,$12.99,N/A (N/A),"$15,224.28","1,172","±1,622",586,"±1,147",0:36:00,0:36:00
1,3149,Castle of no Escape 2,12/21/2016,$6.66,N/A (N/A),"$7,805.52","1,172","±1,622",0,±0,0:00:00,0:00:00
1,3152,EARTH'S DAWN,12/7/2016,$29.99,N/A (N/A),"$35,148.28","1,172","±1,622","1,172","±1,622",0:20:00,0:23:00
1,3178,"My Tower, My Home",3/15/2016,$6.99,N/A (N/A),"$8,192.28","1,172","±1,622","1,172","±1,622",3:38:00,3:38:00
1,3205,Snakes on an Extradimensional Plane,12/5/2016,$2.99,N/A (N/A),"$3,504.28","1,172","±1,622","1,172","±1,622",0:03:00,0:04:00
1,552,ZHEROS,2/15/2016,$9.99,N/A (N/A/58%),"$10,669.32","1,068",±933,"1,068",±933,0:44:00,0:36:00
1,1009,Talewind,9/22/2016,$8.99,N/A (N/A),"$9,601.32","1,068",±933,214,±417,3:52:00,1:17:00
1,1033,Siege Hammer,11/2/2016,$14.99,N/A (N/A),"$16,009.32","1,068",±933,427,±590,0:04:00,0:02:00
1,1150,The Planet of the Vicious Creatures,10/5/2016,$2.99,N/A (N/A),"$3,193.32","1,068",±933,214,±417,0:08:00,0:02:00
1,1190,Grimm: Dark Legacy,11/2/2016,$14.99,N/A (N/A),"$16,009.32","1,068",±933,854,±835,3:14:00,4:06:00
1,1502,RUMP! - It's a Jump and Rump!,2/26/2016,$11.99,N/A (N/A),"$12,805.32","1,068",±933,"1,068",±933,1:54:00,1:50:00
1,1543,Squareface,9/11/2016,$8.99,N/A (N/A),"$9,601.32","1,068",±933,427,±590,4:05:00,2:43:00
1,1662,Fright Light,8/26/2016,$0.99,N/A (N/A),"$1,057.32","1,068",±933,854,±835,0:37:00,0:25:00
1,1675,Malazard: The Master of Magic,11/17/2016,$7.99,N/A (N/A),"$8,533.32","1,068",±933,854,±835,1:24:00,1:50:00
1,1682,Death's Hangover,8/30/2016,$4.99,N/A (N/A),"$5,329.32","1,068",±933,641,±723,0:44:00,0:40:00
1,1698,Combat Core,8/18/2016,$15.99,N/A (N/A),"$17,077.32","1,068",±933,641,±723,1:14:00,0:57:00
1,1701,Spellgear,8/19/2016,$19.99,N/A (N/A),"$21,349.32","1,068",±933,427,±590,1:37:00,0:47:00
1,1720,The Janitor,7/19/2016,$0.99,N/A (N/A),"$1,057.32","1,068",±933,427,±590,0:23:00,0:15:00
1,2099,MechaGore,6/14/2016,$4.99,N/A (N/A),"$5,329.32","1,068",±933,641,±723,4:05:00,4:05:00
1,2712,Defense Zone 3 Ultra HD,12/14/2016,$4.99,N/A (N/A),"$5,329.32","1,068",±933,"1,068",±933,12:21:00,18:42:00
1,2796,Nil-Ninjahtic: Ronin,3/16/2016,$1.99,N/A (N/A),"$2,125.32","1,068",±933,427,±590,0:39:00,0:25:00
1,2802,VR Monster Awakens,12/22/2016,$12.99,N/A (N/A),"$13,873.32","1,068",±933,854,±835,1:44:00,1:01:00
1,2881,POLYGOD,10/13/2016,$9.99,N/A (N/A),"$10,669.32","1,068",±933,"1,068",±933,2:44:00,4:13:00
1,2887,The Purge Day,11/25/2016,$2.99,N/A (N/A),"$3,193.32","1,068",±933,854,±835,2:34:00,3:22:00
1,2959,Leave Me Alone,4/20/2016,$2.99,N/A (N/A),"$3,193.32","1,068",±933,854,±835,1:31:00,1:56:00
1,3014,Wish Project,3/22/2016,$1.99,N/A (N/A),"$2,125.32","1,068",±933,0,±0,0:00:00,0:00:00
1,3446,Sniper Tactical,1/8/2016,$4.99,N/A (N/A),"$5,329.32","1,068",±933,"1,068",±933,0:22:00,0:29:00
1,3455,Futuridium EP Deluxe,1/7/2016,$4.99,N/A (N/A),"$5,329.32","1,068",±933,641,±723,2:53:00,2:53:00
1,3483,Path to the Sky,2/2/2016,$9.99,N/A (N/A),"$10,669.32","1,068",±933,854,±835,2:32:00,1:52:00
1,3485,Dark Days,6/3/2016,$2.99,N/A (N/A),"$3,193.32","1,068",±933,641,±723,0:42:00,0:41:00
1,3492,Arctic alive,1/29/2016,$1.99,N/A (N/A),"$2,125.32","1,068",±933,854,±835,1:03:00,1:18:00
1,3591,FullBlast,1/28/2016,$5.99,N/A (N/A),"$6,397.32","1,068",±933,"1,068",±933,2:34:00,3:03:00
1,483,8DAYS,7/22/2016,$7.99,N/A (N/A/64%),"$7,390.75",925,"±1,044",308,±603,0:04:00,0:02:00
1,989,The Cat! Porfirio's Adventure,8/4/2016,$6.99,N/A (N/A),"$6,465.75",925,"±1,044",925,"±1,044",2:49:00,2:50:00
1,1019,ShapeRockets,10/27/2016,$2.99,N/A (N/A),"$2,765.75",925,"±1,044",308,±603,0:06:00,0:03:00
1,1047,Beyond Power VR,9/30/2016,$0.49,N/A (N/A),$453.25,925,"±1,044",308,±603,0:53:00,0:26:00
1,1061,Locked Fears,11/4/2016,$2.99,N/A (N/A),"$2,765.75",925,"±1,044",925,"±1,044",2:06:00,2:29:00
1,1117,Resin,11/11/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",925,"±1,044",3:26:00,5:08:00
1,1133,Kite,11/11/2016,$9.99,N/A (N/A),"$9,240.75",925,"±1,044",308,±603,1:29:00,0:44:00
1,1147,Starfighter Arduxim,10/19/2016,$3.99,N/A (N/A),"$3,690.75",925,"±1,044",616,±852,0:13:00,0:13:00
1,1175,Rogue Singularity,10/19/2016,$14.99,N/A (N/A),"$13,865.75",925,"±1,044",0,±0,0:00:00,0:00:00
1,1544,Dumb Chicken 2: One Way Out,9/2/2016,$2.99,N/A (N/A),"$2,765.75",925,"±1,044",0,±0,0:00:00,0:00:00
1,1556,Glaive,7/26/2016,$2.99,N/A (N/A),"$2,765.75",925,"±1,044",925,"±1,044",0:04:00,0:04:00
1,1558,Conga Master,9/14/2016,$9.99,N/A (N/A),"$9,240.75",925,"±1,044",0,±0,0:00:00,0:00:00
1,1581,Watching Grass Grow In VR - The Game,8/21/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",925,"±1,044",0:16:00,0:17:00
1,1618,Thirst,8/10/2016,$2.99,N/A (N/A),"$2,765.75",925,"±1,044",616,±852,0:05:00,0:04:00
1,1627,Armor Clash VR  [RTS],8/9/2016,$9.99,N/A (N/A),"$9,240.75",925,"±1,044",616,±852,0:53:00,0:53:00
1,1658,Final Days,10/3/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",616,±852,0:17:00,0:17:00
1,1668,Dragon Bros,9/16/2016,$8.99,N/A (N/A),"$8,315.75",925,"±1,044",925,"±1,044",25:02:00,36:04:00
1,1693,Giga Girl,8/17/2016,$2.99,N/A (N/A),"$2,765.75",925,"±1,044",616,±852,1:05:00,1:04:00
1,1715,Relativity,8/24/2016,$1.99,N/A (N/A),"$1,840.75",925,"±1,044",925,"±1,044",0:09:00,0:11:00
1,1727,Doll City : Prologue,8/4/2016,$14.99,N/A (N/A),"$13,865.75",925,"±1,044",925,"±1,044",0:59:00,1:16:00
1,1739,Venture Forth,7/1/2016,$9.99,N/A (N/A),"$9,240.75",925,"±1,044",0,±0,0:00:00,0:00:00
1,1752,Quip Anomaly,8/8/2016,$1.99,N/A (N/A),"$1,840.75",925,"±1,044",925,"±1,044",2:04:00,2:44:00
1,1778,Tower Dwellers,8/23/2016,$6.99,N/A (N/A),"$6,465.75",925,"±1,044",925,"±1,044",4:01:00,6:01:00
1,2092,Defend Felinearth,6/10/2016,$1.99,N/A (N/A),"$1,840.75",925,"±1,044",925,"±1,044",6:07:00,6:06:00
1,2112,Blamdown Udder Fury,8/30/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",308,±603,558:33:00,279:16:00
1,2126,Shepherds of the Abyss,11/18/2016,$9.99,N/A (N/A),"$9,240.75",925,"±1,044",616,±852,0:49:00,0:48:00
1,2288,Simple Spy,7/5/2016,$1.99,N/A (N/A),"$1,840.75",925,"±1,044",925,"±1,044",13:07:00,18:47:00
1,2321,Hikikomori No Chuunibyou,7/15/2016,$1.99,N/A (N/A),"$1,840.75",925,"±1,044",925,"±1,044",0:48:00,0:51:00
1,2341,Wondership Q,7/18/2016,$9.99,N/A (N/A),"$9,240.75",925,"±1,044",308,±603,0:01:00,0:00:00
1,2344,Alchemist Penguin,7/1/2016,$1.99,N/A (N/A),"$1,840.75",925,"±1,044",616,±852,1:05:00,1:05:00
1,2369,Beyond: Flesh and Blood,6/1/2016,$14.99,N/A (N/A),"$13,865.75",925,"±1,044",925,"±1,044",1:13:00,1:48:00
1,2649,ecotone,5/6/2016,$8.99,N/A (N/A),"$8,315.75",925,"±1,044",616,±852,2:32:00,2:31:00
1,2708,X-17,3/2/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",616,±852,1:05:00,1:05:00
1,2825,Special Delivery,12/16/2016,$9.99,N/A (N/A),"$9,240.75",925,"±1,044",925,"±1,044",0:25:00,0:29:00
1,2868,Crate Punks,12/2/2016,$0.99,N/A (N/A),$915.75,925,"±1,044",616,±852,0:12:00,0:10:00
1,2879,DUO,7/7/2016,$8.99,N/A (N/A),"$8,315.75",925,"±1,044",925,"±1,044",0:11:00,0:14:00
1,2893,One Man Is Not No Man,3/18/2016,$3.99,N/A (N/A),"$3,690.75",925,"±1,044",616,±852,0:43:00,0:43:00
1,2973,Sunset Rangers,11/28/2016,$14.99,N/A (N/A),"$13,865.75",925,"±1,044",925,"±1,044",4:59:00,7:20:00
1,3023,CoLab,12/15/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",925,"±1,044",0:19:00,0:22:00
1,3107,End Of The Mine,10/28/2016,$5.99,N/A (N/A),"$5,540.75",925,"±1,044",616,±852,1:46:00,1:24:00
1,3182,Remain,12/21/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",925,"±1,044",4:01:00,4:09:00
1,3204,Tomato Way,12/7/2016,$5.99,N/A (N/A),"$5,540.75",925,"±1,044",925,"±1,044",2:09:00,2:56:00
1,3415,NotCoDâ„¢,5/19/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",308,±603,0:59:00,0:29:00
1,3481,Legacy of the Elder Star,6/7/2016,$14.99,N/A (N/A),"$13,865.75",925,"±1,044",616,±852,1:08:00,1:07:00
1,3482,Reagan Gorbachev,2/24/2016,$4.99,N/A (N/A),"$4,615.75",925,"±1,044",308,±603,5:34:00,2:47:00
1,3513,Divergence: Online,1/6/2016,$19.99,26% (67%),"$18,490.75",925,"±1,044",616,±852,121:14:00,119:37:00
1,3522,Rebel Wings,7/8/2016,$9.99,N/A (N/A),"$9,240.75",925,"±1,044",616,±852,0:37:00,0:36:00
1,940,God Of Arrows VR,11/2/2016,$7.99,N/A (N/A),"$6,823.46",854,±835,641,±723,8:07:00,7:59:00
1,995,Hoverboards VR,10/26/2016,$1.99,N/A (N/A),"$1,699.46",854,±835,427,±590,10:20:00,5:54:00
1,1034,Rescuties! VR,10/19/2016,$8.99,N/A (N/A),"$7,677.46",854,±835,854,±835,2:09:00,2:48:00
1,1037,Void Vikings,11/2/2016,$2.99,N/A (N/A),"$2,553.46",854,±835,214,±417,0:01:00,0:00:00
1,1070,Project Abyss,11/18/2016,$6.99,N/A (N/A),"$5,969.46",854,±835,854,±835,1:25:00,1:45:00
1,1078,Shut Eye,9/30/2016,$4.99,N/A (N/A),"$4,261.46",854,±835,854,±835,0:14:00,0:14:00
1,1093,AIRHEART,10/13/2016,$14.99,N/A (N/A),"$12,801.46",854,±835,427,±590,0:18:00,0:10:00
1,1116,SPACE MOUSE,11/8/2016,$4.99,N/A (N/A),"$4,261.46",854,±835,854,±835,46:38:00,62:01:00
1,1155,Castle Invasion: Throne Out,7/27/2016,$4.99,N/A (N/A),"$4,261.46",854,±835,427,±590,1:35:00,1:03:00
1,1511,Hacker Evolution IMMERSION,7/29/2016,$14.99,N/A (N/A),"$12,801.46",854,±835,854,±835,0:15:00,0:18:00
1,1535,Virtual Warfighter,9/2/2016,$24.99,N/A (N/A),"$21,341.46",854,±835,641,±723,4:14:00,4:14:00
1,1551,Radical Heroes: Crimson City Crisis,10/4/2016,$7.99,N/A (N/A),"$6,823.46",854,±835,214,±417,0:06:00,0:02:00
1,1637,Blast Brawl 2: Bloody Boogaloo,10/25/2016,$14.99,N/A (N/A),"$12,801.46",854,±835,214,±417,4:10:00,1:23:00
1,1708,miniLAW,8/25/2016,$7.99,N/A (N/A),"$6,823.46",854,±835,641,±723,4:28:00,4:28:00
1,1716,NIGHTSTAR,8/18/2016,$9.99,N/A (N/A),"$8,531.46",854,±835,854,±835,0:49:00,1:04:00
1,1719,Black Hole Hazard,8/28/2016,$4.99,N/A (N/A),"$4,261.46",854,±835,641,±723,1:41:00,1:41:00
1,1782,Even the Ocean,11/16/2016,$14.99,N/A (N/A),"$12,801.46",854,±835,854,±835,5:05:00,4:54:00
1,1785,Tangled Up!,9/2/2016,$4.99,N/A (N/A),"$4,261.46",854,±835,214,±417,0:26:00,0:08:00
1,2173,The Slingshot VR,7/6/2016,$2.49,N/A (N/A),"$2,126.46",854,±835,641,±723,0:21:00,0:21:00
1,2220,EPΘCH,5/17/2016,$14.99,N/A (N/A),"$12,801.46",854,±835,854,±835,3:03:00,3:48:00
1,2286,Turner,7/15/2016,$2.99,N/A (N/A),"$2,553.46",854,±835,214,±417,2:38:00,0:52:00
1,2336,1917 - The Alien Invasion,6/10/2016,$4.99,N/A (N/A),"$4,261.46",854,±835,854,±835,2:50:00,3:41:00
1,2692,And So It Was,2/29/2016,$5.99,N/A (N/A),"$5,115.46",854,±835,427,±590,0:05:00,0:03:00
1,2737,Clockwork,10/10/2016,$9.99,N/A (N/A),"$8,531.46",854,±835,641,±723,1:21:00,1:19:00
1,2771,ROM: Extraction,12/7/2016,$19.99,N/A (N/A),"$17,071.46",854,±835,854,±835,0:40:00,0:37:00
1,2779,Cycle Of Tyrfing,4/15/2016,$7.99,N/A (N/A),"$6,823.46",854,±835,641,±723,0:08:00,0:08:00
1,2787,Mass Exodus,12/19/2016,$8.99,N/A (N/A),"$7,677.46",854,±835,641,±723,0:12:00,0:11:00
1,2885,Orbital Strike: Arena,7/12/2016,$14.99,N/A (N/A),"$12,801.46",854,±835,854,±835,1:40:00,1:56:00
1,2889,The Other 99,8/25/2016,$14.99,N/A (N/A),"$12,801.46",854,±835,854,±835,0:14:00,0:13:00
1,3571,Bladestar,1/15/2016,$9.99,N/A (N/A),"$8,531.46",854,±835,641,±723,0:49:00,0:48:00
1,3572,Mars 2030,3/11/2016,$4.99,N/A (N/A),"$4,261.46",854,±835,641,±723,1:51:00,1:50:00
1,3604,Blue Rider,3/3/2016,$12.99,N/A (N/A),"$11,093.46",854,±835,854,±835,5:13:00,6:47:00
1,310,Talent Not Included,8/30/2016,$12.99,N/A (N/A/73%),"$8,326.59",641,±723,641,±723,1:45:00,1:44:00
1,931,Soft Body,5/17/2016,$12.99,N/A (N/A),"$8,326.59",641,±723,214,±417,0:06:00,0:02:00
1,1046,BowMage,9/26/2016,$9.99,N/A (N/A),"$6,403.59",641,±723,641,±723,0:09:00,0:09:00
1,1214,Soda Girls,11/7/2016,$8.99,73% (89%),"$5,762.59",641,±723,641,±723,2:38:00,2:37:00
1,1507,VRNinja,9/14/2016,$9.99,N/A (N/A),"$6,403.59",641,±723,427,±590,1:08:00,0:45:00
1,1531,WITCH-BOT MEGLILO,7/15/2016,$2.99,N/A (N/A),"$1,916.59",641,±723,214,±417,0:41:00,0:13:00
1,1775,CloudBound,9/7/2016,$6.99,N/A (N/A),"$4,480.59",641,±723,641,±723,0:31:00,0:31:00
1,2226,Square Arena,6/19/2016,$11.99,N/A (N/A),"$7,685.59",641,±723,641,±723,0:46:00,0:46:00
1,2263,Push For Emor,10/24/2016,$12.99,N/A (N/A),"$8,326.59",641,±723,427,±590,0:45:00,0:30:00
1,2283,The Concourse,5/31/2016,$7.49,N/A (N/A),"$4,801.09",641,±723,641,±723,0:42:00,0:41:00
1,2287,Aqua Moto Racing Utopia,11/30/2016,$29.99,N/A (N/A),"$19,223.59",641,±723,641,±723,8:14:00,8:14:00
1,2313,ASRECorp,7/22/2016,$1.99,N/A (N/A),"$1,275.59",641,±723,641,±723,2:58:00,2:57:00
1,2332,Tetradecagon,7/11/2016,$4.99,N/A (N/A),"$3,198.59",641,±723,214,±417,3:56:00,1:18:00
1,2358,Four Realms,10/24/2016,$11.99,N/A (N/A),"$7,685.59",641,±723,427,±590,0:23:00,0:15:00
1,2736,The Food Run,12/9/2016,$1.99,N/A (N/A),"$1,275.59",641,±723,214,±417,0:18:00,0:06:00
1,3458,Dead TrailZ,1/8/2016,$9.99,N/A (N/A),"$6,403.59",641,±723,214,±417,0:45:00,0:15:00
1,938,Incursion The Thing,11/10/2016,$4.99,N/A (N/A),"$3,073.84",616,±852,616,±852,2:15:00,2:15:00
1,952,Inklings,10/6/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,616,±852,0:25:00,0:25:00
1,954,Red Forest,11/16/2016,$4.99,N/A (N/A),"$3,073.84",616,±852,616,±852,0:19:00,0:18:00
1,1050,Pipejob,10/15/2016,$7.99,N/A (N/A),"$4,921.84",616,±852,616,±852,0:29:00,0:28:00
1,1065,The Bellows,10/21/2016,$7.99,N/A (N/A),"$4,921.84",616,±852,616,±852,1:18:00,1:17:00
1,1079,Melon Simulator,11/3/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,616,±852,2:24:00,2:23:00
1,1088,The Torus Syndicate,11/22/2016,$14.99,N/A (N/A),"$9,233.84",616,±852,616,±852,0:31:00,0:30:00
1,1146,SPLIT BULLET,10/31/2016,$1.99,N/A (N/A),"$1,225.84",616,±852,616,±852,2:16:00,2:15:00
1,1158,CRANGA!: Harbor Frenzy,12/6/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,308,±603,0:06:00,0:03:00
1,1188,Thunder Gun: Revenge of the Mutants,9/22/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,0,±0,0:00:00,0:00:00
1,1205,Overdriven Reloaded,10/7/2016,$5.99,N/A (N/A),"$3,689.84",616,±852,308,±603,19:22:00,9:41:00
1,1221,StreetCraft,9/29/2016,$4.99,N/A (N/A),"$3,073.84",616,±852,0,±0,0:00:00,0:00:00
1,1533,Loot or Die,9/13/2016,$1.99,N/A (N/A),"$1,225.84",616,±852,616,±852,3:24:00,3:23:00
1,1557,Endless Burst,7/25/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,308,±603,3:44:00,1:52:00
1,1606,Spellbound,9/5/2016,$19.99,N/A (N/A),"$12,313.84",616,±852,308,±603,7:43:00,3:51:00
1,1639,BellyBots,7/26/2016,$7.99,N/A (N/A),"$4,921.84",616,±852,616,±852,0:06:00,0:06:00
1,1646,GlaxIverse,8/16/2016,$1.50,N/A (N/A),$924.00,616,±852,616,±852,2:22:00,2:22:00
1,1684,Evil Robot Traffic Jam HD,8/26/2016,$11.99,N/A (N/A),"$7,385.84",616,±852,308,±603,8:42:00,4:21:00
1,1726,Super VR Trainer,8/31/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,308,±603,1:24:00,0:42:00
1,1741,Outbreak: Pandemic Evolution,9/9/2016,$19.99,15% (57%),"$12,313.84",616,±852,616,±852,1:41:00,1:41:00
1,1743,Girl Amazon Survival,8/16/2016,$2.39,N/A (N/A),"$1,472.24",616,±852,616,±852,0:38:00,0:37:00
1,1746,Princess Edge - Dragonstone,5/19/2016,$7.99,N/A (N/A),"$4,921.84",616,±852,0,±0,0:00:00,0:00:00
1,1770,Unexplored,8/10/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,616,±852,10:09:00,10:08:00
1,1779,Blockships,9/2/2016,$6.99,N/A (N/A),"$4,305.84",616,±852,308,±603,1:13:00,0:36:00
1,1783,Duck Force,11/17/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,616,±852,1:00:00,1:00:00
1,2133,VRporize - VR FPS,7/8/2016,$2.99,N/A (N/A),"$1,841.84",616,±852,616,±852,0:08:00,0:08:00
1,2145,Leviathan: The Cargo,7/10/2016,$10.99,N/A (N/A),"$6,769.84",616,±852,616,±852,1:48:00,1:48:00
1,2166,Car Car Crash Hands On Edition,7/5/2016,$4.99,N/A (N/A),"$3,073.84",616,±852,308,±603,0:07:00,0:03:00
1,2171,Dual Core,5/26/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,616,±852,3:24:00,3:24:00
1,2199,Shadow Heroes: Vengeance In Flames,11/22/2016,$2.99,N/A (N/A),"$1,841.84",616,±852,308,±603,5:06:00,2:33:00
1,2201,Deputy Dangle,7/29/2016,$6.99,N/A (N/A),"$4,305.84",616,±852,308,±603,32:18:00,16:09:00
1,2253,Crazy Otto,6/12/2016,$3.99,N/A (N/A),"$2,457.84",616,±852,308,±603,0:09:00,0:04:00
1,2264,Tankr,6/6/2016,$11.99,N/A (N/A),"$7,385.84",616,±852,308,±603,0:19:00,0:09:00
1,2333,Orc Hunter VR,12/27/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,616,±852,1:01:00,1:00:00
1,2337,Vroomist,6/10/2016,$6.99,N/A (N/A),"$4,305.84",616,±852,616,±852,0:10:00,0:10:00
1,2354,Duckie Dash,7/13/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,616,±852,0:14:00,0:14:00
1,2655,Caretaker Sacrifice,8/17/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,308,±603,0:01:00,0:00:00
1,2695,Drive!Drive!Drive!,12/13/2016,$19.99,N/A (N/A),"$12,313.84",616,±852,308,±603,0:02:00,0:01:00
1,2701,Masquerade: The Baubles of Doom,4/20/2016,$14.99,N/A (N/A),"$9,233.84",616,±852,308,±603,0:25:00,0:12:00
1,2702,XorceD - Sashiro's Laedrum,4/14/2016,$12.99,N/A (N/A),"$8,001.84",616,±852,0,±0,0:00:00,0:00:00
1,2703,Grenade Madness,4/15/2016,$9.99,N/A (N/A),"$6,153.84",616,±852,308,±603,0:37:00,0:18:00
1,2758,Jeklynn Heights,5/25/2016,$6.99,N/A (N/A),"$4,305.84",616,±852,616,±852,4:25:00,4:24:00
1,2804,Children of Colossus,12/15/2016,$4.99,N/A (N/A),"$3,073.84",616,±852,308,±603,0:35:00,0:17:00
1,2817,Ultimate Arena,9/5/2016,$11.15,17% (59%),"$6,868.40",616,±852,616,±852,3:11:00,3:10:00
1,2830,Logic Missile,4/28/2016,$0.99,N/A (N/A),$609.84,616,±852,308,±603,0:24:00,0:12:00
1,2915,Mankind Defender,12/22/2016,$4.99,N/A (N/A),"$3,073.84",616,±852,0,±0,0:00:00,0:00:00
1,2953,A Demon's Game - Episode 1,12/18/2016,$3.99,N/A (N/A),"$2,457.84",616,±852,308,±603,0:02:00,0:01:00
1,2992,ICARUS.1,11/17/2016,$8.99,N/A (N/A),"$5,537.84",616,±852,0,±0,0:00:00,0:00:00
1,3003,Island Racer,12/15/2016,$4.99,N/A (N/A),"$3,073.84",616,±852,308,±603,0:05:00,0:02:00
1,3005,Grave Danger,12/19/2016,$14.99,N/A (N/A),"$9,233.84",616,±852,616,±852,0:24:00,0:23:00
